技能组件表,,,,,,,,,,,,,,,,,,,,,,,,
int|key,int,str|useless,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,str|useless,str,int,str,str
405,121,觉醒4受击,1846,1,567,-184,0,0,0,0,288,0,1,2980,-1,1,0,0,0,-1,-1,-1,-1,-1
405,122,觉醒4受击,1847,1,-339,-165,0,0,0,0,169,0,1,3010,-1,1,0,0,0,-1,-1,-1,-1,-1
405,123,觉醒4受击,1846,1,-257,-21,0,0,0,0,284,0,1,3040,-1,1,0,0,0,-1,-1,-1,-1,-1
405,124,觉醒4受击,1847,1,200,-118,0,0,0,0,244,0,1,3070,-1,1,0,0,0,-1,-1,-1,-1,-1
405,125,觉醒4受击,1846,1,-14,-210,0,0,0,0,65,0,1,3100,-1,1,0,0,0,-1,-1,-1,-1,-1
405,126,觉醒4受击,1847,1,588,-187,0,0,0,0,329,0,1,3130,-1,1,0,0,0,-1,-1,-1,-1,-1
405,127,觉醒4受击,1846,1,422,-316,0,0,0,0,307,0,1,3160,-1,1,0,0,0,-1,-1,-1,-1,-1
405,128,觉醒4受击,1847,1,428,-10,0,0,0,0,263,0,1,3190,-1,1,0,0,0,-1,-1,-1,-1,-1
405,129,觉醒4受击,1846,1,531,-201,0,0,0,0,165,0,1,3220,-1,1,0,0,0,-1,-1,-1,-1,-1
405,130,觉醒4受击,1847,1,32,134,0,0,0,0,338,0,1,3250,-1,1,0,0,0,-1,-1,-1,-1,-1
405,131,觉醒4受击,1846,1,-210,145,0,0,0,0,302,0,1,3280,-1,1,0,0,0,-1,-1,-1,-1,-1
405,132,觉醒4受击,1847,1,-530,72,0,0,0,0,151,0,1,3310,-1,1,0,0,0,-1,-1,-1,-1,-1
405,133,觉醒4受击,1846,1,371,-132,0,0,0,0,81,0,1,3340,-1,1,0,0,0,-1,-1,-1,-1,-1
405,134,觉醒4受击,1847,1,546,90,0,0,0,0,287,0,1,3370,-1,1,0,0,0,-1,-1,-1,-1,-1
405,135,觉醒4受击,1846,1,307,-218,0,0,0,0,4,0,1,3400,-1,1,0,0,0,-1,-1,-1,-1,-1
405,136,觉醒4受击,1847,1,596,-67,0,0,0,0,318,0,1,3430,-1,1,0,0,0,-1,-1,-1,-1,-1
405,137,觉醒4受击,1846,1,-29,-199,0,0,0,0,71,0,1,3460,-1,1,0,0,0,-1,-1,-1,-1,-1
405,138,觉醒4受击,1847,1,-25,-93,0,0,0,0,182,0,1,3490,-1,1,0,0,0,-1,-1,-1,-1,-1
405,139,觉醒4受击,1846,1,255,46,0,0,0,0,58,0,1,3520,-1,1,0,0,0,-1,-1,-1,-1,-1
405,140,觉醒4受击,1847,1,-23,-122,0,0,0,0,240,0,1,3550,-1,1,0,0,0,-1,-1,-1,-1,-1
405,141,觉醒4受击,1846,1,-482,-100,0,0,0,0,347,0,1,3580,-1,1,0,0,0,-1,-1,-1,-1,-1
405,142,震动效果,2523,0,0,0,0,0,0,0,0,0,0,1650,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,143,震动效果,2523,0,0,0,0,0,0,0,0,0,0,1700,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,144,震动效果,2523,0,0,0,0,0,0,0,0,0,0,1800,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,145,震动效果,2523,0,0,0,0,0,0,0,0,0,0,1900,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,146,震动效果,2523,0,0,0,0,0,0,0,0,0,0,2000,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,147,震动效果,2523,0,0,0,0,0,0,0,0,0,0,2100,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,148,震动效果,2523,0,0,0,0,0,0,0,0,0,0,2200,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,149,震动效果,2523,0,0,0,0,0,0,0,0,0,0,2300,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,150,震动效果,2523,0,0,0,0,0,0,0,0,0,0,2400,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,151,震动效果,2523,0,0,0,0,0,0,0,0,0,0,2500,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,152,震动效果,2523,0,0,0,0,0,0,0,0,0,0,2600,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,153,震动效果,2523,0,0,0,0,0,0,0,0,0,0,2700,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,154,震动效果,2523,0,0,0,0,0,0,0,0,0,0,2800,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,155,震动效果,2523,0,0,0,0,0,0,0,0,0,0,2900,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,156,震动效果,2523,0,0,0,0,0,0,0,0,0,0,3000,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,157,震动效果,2523,0,0,0,0,0,0,0,0,0,0,3100,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,158,震动效果,2523,0,0,0,0,0,0,0,0,0,0,3200,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,159,震动效果,2523,0,0,0,0,0,0,0,0,0,0,3300,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,160,震动效果,2523,0,0,0,0,0,0,0,0,0,0,3400,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,161,震动效果,2523,0,0,0,0,0,0,0,0,0,0,3500,-1,-1,0,0,0,-1,-1,-1,-1,-1
405,162,震动效果,2523,0,0,0,0,0,0,0,0,0,0,3550,-1,-1,0,0,0,-1,-1,-1,-1,-1
6012,0,血刃恶咒,999,3,0,0,0,0,0,0,0,0,0,0,500,1,0,0,-1,-1,-1,-1,skill|1|12,-1
6012,1,血刃恶咒光效（小BOSS技能）,1805,3,145,0,0,1,0,0,0,0,1,0,-1,1,0,0,-1,-1,-1,-1,-1,-1
6014,0,多罗罗,999,3,0,0,0,0,0,0,0,0,0,0,500,1,0,0,-1,-1,-1,-1,skill|1|12,-1
6014,1,多罗罗地面（小BOSS技能）,1821,3,140,0,0,1,0,0,0,0,1,0,-1,1,0,0,-1,-1,-1,-1,-1,-1
6015,0,树海巫师,999,3,0,0,0,0,0,0,0,0,0,0,500,1,0,0,-1,-1,-1,-1,skill|1|12,-1
6015,1,树海巫师地面（小BOSS技能）,1822,3,250,0,0,1,0,0,0,0,1,0,-1,1,0,0,-1,-1,-1,-1,-1,-1
6016,0,白骨烈尉,999,3,0,0,0,0,0,0,0,0,0,0,2500,1,0,0,-1,-1,-1,-1,skill|99|12|lock,-1
6016,1,白骨烈尉旋风（小BOSS技能）,1823,0,-10,90,0,0,0,0,0,0,0,0,2100,1,0,0,0,-1,-1,-1,-1,-1
6016,2,打断旋转,999,3,0,0,0,0,0,0,0,0,0,2050,-1,-1,0,0,0,-1,-1,-1,stand|1|12,-1
6018,0,凛冬之怒,999,3,0,0,0,0,0,0,0,0,0,0,500,1,0,0,-1,-1,-1,-1,skill|1|12,-1
6018,1,凛冬之怒地面上（小BOSS技能）,1807,3,0,0,0,1,0,0,0,0,1,0,-1,1,0,0,-1,-1,-1,-1,-1,-1
6018,2,凛冬之怒地面下（小BOSS技能）,1808,3,0,0,0,1,0,0,0,0,1,0,-1,1,0,0,-1,-1,-1,-1,-1,-1
6019,0,冰霜女巫,999,3,0,0,0,0,0,0,0,0,0,0,500,1,0,0,-1,-1,-1,-1,skill|1|12,-1
6019,1,冰霜女巫地面（小BOSS技能）,1737,3,0,0,0,1,0,0,0,0,1,0,-1,1,0,0,-1,-1,-1,-1,-1,-1
1605,0,八爪地面（小BOSS技能）,2520,0,200,0,0,1,0,0,0,0,1,120,-1,1,0,0,0,-1,directionRotation:1,-1,-1,-1
412,0,动作专用,999,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,-1,-1,-1,attack02|1|12,-1
412,1,觉醒聚气1,2004,0,0,0,0,0,0,0,0,0,1,50,-1,1,0,0,0,-1,-1,-1,-1,-1
412,2,觉醒聚气地面,2005,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,-1,-1,-1,-1,-1
412,3,觉醒小爆炸,2001,0,0,0,0,0,0,0,0,0,1,1320,-1,1,0,0,0,-1,-1,-1,-1,-1
412,4,觉醒大爆炸,2002,0,0,0,0,0,0,0,0,0,1,1280,-1,1,0,0,0,-1,scaleX:2.2/scaleY:2.2/time:0.3,-1,-1,-1
412,5,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:-90|scaleX:3/scaleY:3/time:0.5|time:0.5/x:1050/ease:Quad.easeIn,-1,-1,-1
412,6,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:-77|scaleX:3/scaleY:3/time:0.5|time:0.5/x:953/y:-210/ease:Quad.easeIn,-1,-1,-1
412,7,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:-62|scaleX:3/scaleY:3/time:0.5|time:0.5/x:710/y:-391/ease:Quad.easeIn,-1,-1,-1
412,8,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:-43|scaleX:3/scaleY:3/time:0.5|time:0.5/x:455/y:-491/ease:Quad.easeIn,-1,-1,-1
412,9,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:-16|scaleX:3/scaleY:3/time:0.5|time:0.5/x:160/y:-543/ease:Quad.easeIn,-1,-1,-1
412,10,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:16|scaleX:3/scaleY:3/time:0.5|time:0.5/x:-160/y:-543/ease:Quad.easeIn,-1,-1,-1
412,11,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:43|scaleX:3/scaleY:3/time:0.5|time:0.5/x:-455/y:-491/ease:Quad.easeIn,-1,-1,-1
412,12,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:62|scaleX:3/scaleY:3/time:0.5|time:0.5/x:-710/y:-391/ease:Quad.easeIn,-1,-1,-1
412,13,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:77|scaleX:3/scaleY:3/time:0.5|time:0.5/x:-953/y:-210/ease:Quad.easeIn,-1,-1,-1
412,14,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:90|scaleX:3/scaleY:3/time:0.5|time:0.5/x:-1050/ease:Quad.easeIn,-1,-1,-1
412,15,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:103|scaleX:3/scaleY:3/time:0.5|time:0.5/x:-953/y:210/ease:Quad.easeIn,-1,-1,-1
412,16,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:118|scaleX:3/scaleY:3/time:0.5|time:0.5/x:-710/y:391/ease:Quad.easeIn,-1,-1,-1
412,17,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:137|scaleX:3/scaleY:3/time:0.5|time:0.5/x:-455/y:491/ease:Quad.easeIn,-1,-1,-1
412,18,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:164|scaleX:3/scaleY:3/time:0.5|time:0.5/x:-160/y:543/ease:Quad.easeIn,-1,-1,-1
412,19,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:-103|scaleX:3/scaleY:3/time:0.5|time:0.5/x:953/y:210/ease:Quad.easeIn,-1,-1,-1
412,20,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:-118|scaleX:3/scaleY:3/time:0.5|time:0.5/x:710/y:391/ease:Quad.easeIn,-1,-1,-1
412,21,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1300,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:-137|scaleX:3/scaleY:3/time:0.5|time:0.5/x:455/y:491/ease:Quad.easeIn,-1,-1,-1
412,22,觉醒火球,2003,0,0,0,0,0,0,0,0,0,0,1200,550,1,0,200,0,-1,scaleX:0.33/scaleY:0.33/rotation:-164|scaleX:3/scaleY:3/time:0.5|time:0.5/x:160/y:543/ease:Quad.easeIn,-1,-1,-1
412,23,强力震动,1885,0,0,0,0,0,0,0,0,0,0,1200,-1,-1,0,0,0,-1,-1,-1,-1,-1
412,24,强力震动,1885,0,0,0,0,0,0,0,0,0,0,1250,-1,-1,0,0,0,-1,-1,-1,-1,-1
412,25,强力震动,1885,0,0,0,0,0,0,0,0,0,0,1300,-1,-1,0,0,0,-1,-1,-1,-1,-1
412,26,强力震动,1885,0,0,0,0,0,0,0,0,0,0,1350,-1,-1,0,0,0,-1,-1,-1,-1,-1
412,27,强力震动,1885,0,0,0,0,0,0,0,0,0,0,1400,-1,-1,0,0,0,-1,-1,-1,-1,-1
412,28,强力震动,1885,0,0,0,0,0,0,0,0,0,0,1450,-1,-1,0,0,0,-1,-1,-1,-1,-1
412,29,强力震动,1885,0,0,0,0,0,0,0,0,0,0,1500,-1,-1,0,0,0,-1,-1,-1,-1,-1
330,0,背景黑,172,0,0,0,0,0,0,0,0,0,0,0,3999,1,500,300,0,-1,-1,-1,-1,-1
330,1,雷击,969,3,9,26,0,0,0,0,0,0,1,3648,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,2,惊天雷,1355,3,14,34,0,0,0,0,0,0,1,3648,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,3,雷击,969,3,231,43,0,0,0,0,0,0,1,2191,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,4,惊天雷,1355,3,236,51,0,0,0,0,0,0,1,2191,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,5,雷击,969,3,299,46,0,0,0,0,0,0,1,1740,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,6,惊天雷,1355,3,304,54,0,0,0,0,0,0,1,1740,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,7,雷击,969,3,321,-47,0,0,0,0,0,0,1,3015,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,8,惊天雷,1355,3,326,-39,0,0,0,0,0,0,1,3015,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,9,雷击,969,3,194,-93,0,0,0,0,0,0,1,3653,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,10,惊天雷,1355,3,199,-85,0,0,0,0,0,0,1,3653,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,11,雷击,969,3,139,-80,0,0,0,0,0,0,1,1443,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,12,惊天雷,1355,3,144,-72,0,0,0,0,0,0,1,1443,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,13,雷击,969,3,558,-81,0,0,0,0,0,0,1,3981,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,14,惊天雷,1355,3,563,-73,0,0,0,0,0,0,1,3981,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,15,雷击,969,3,26,-86,0,0,0,0,0,0,1,3962,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,16,惊天雷,1355,3,31,-78,0,0,0,0,0,0,1,3962,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,17,雷击,969,3,473,-171,0,0,0,0,0,0,1,3698,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,18,惊天雷,1355,3,478,-163,0,0,0,0,0,0,1,3698,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,19,雷击,969,3,-196,-148,0,0,0,0,0,0,1,4013,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,20,惊天雷,1355,3,-191,-140,0,0,0,0,0,0,1,4013,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,21,雷击,969,3,316,-58,0,0,0,0,0,0,1,3966,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,22,惊天雷,1355,3,321,-50,0,0,0,0,0,0,1,3966,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,23,雷击,969,3,246,-141,0,0,0,0,0,0,1,2848,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,24,惊天雷,1355,3,251,-133,0,0,0,0,0,0,1,2848,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,25,雷击,969,3,438,108,0,0,0,0,0,0,1,3759,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,26,惊天雷,1355,3,443,116,0,0,0,0,0,0,1,3759,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,27,雷击,969,3,534,100,0,0,0,0,0,0,1,2139,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,28,惊天雷,1355,3,539,108,0,0,0,0,0,0,1,2139,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,29,雷击,969,3,491,-110,0,0,0,0,0,0,1,2222,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,30,惊天雷,1355,3,496,-102,0,0,0,0,0,0,1,2222,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,31,雷击,969,3,385,70,0,0,0,0,0,0,1,3841,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,32,惊天雷,1355,3,390,78,0,0,0,0,0,0,1,3841,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,33,雷击,969,3,-85,-56,0,0,0,0,0,0,1,2528,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,34,惊天雷,1355,3,-80,-48,0,0,0,0,0,0,1,2528,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,35,雷击,969,3,473,-74,0,0,0,0,0,0,1,3704,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,36,惊天雷,1355,3,478,-66,0,0,0,0,0,0,1,3704,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,37,雷击,969,3,-166,47,0,0,0,0,0,0,1,2202,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,38,惊天雷,1355,3,-161,55,0,0,0,0,0,0,1,2202,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,39,雷击,969,3,-129,-161,0,0,0,0,0,0,1,3089,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,40,惊天雷,1355,3,-124,-153,0,0,0,0,0,0,1,3089,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,41,雷击,969,3,68,72,0,0,0,0,0,0,1,1610,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,42,惊天雷,1355,3,73,80,0,0,0,0,0,0,1,1610,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,43,雷击,969,3,209,38,0,0,0,0,0,0,1,2390,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,44,惊天雷,1355,3,214,46,0,0,0,0,0,0,1,2390,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,45,雷击,969,3,499,-165,0,0,0,0,0,0,1,2453,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,46,惊天雷,1355,3,504,-157,0,0,0,0,0,0,1,2453,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,47,雷击,969,3,332,-96,0,0,0,0,0,0,1,1894,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,48,惊天雷,1355,3,337,-88,0,0,0,0,0,0,1,1894,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,49,雷击,969,3,-104,-76,0,0,0,0,0,0,1,1842,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,50,惊天雷,1355,3,-99,-68,0,0,0,0,0,0,1,1842,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,51,雷击,969,3,125,-25,0,0,0,0,0,0,1,2546,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,52,惊天雷,1355,3,130,-17,0,0,0,0,0,0,1,2546,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,53,雷击,969,3,-73,66,0,0,0,0,0,0,1,2959,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,54,惊天雷,1355,3,-68,74,0,0,0,0,0,0,1,2959,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,55,雷击,969,3,483,55,0,0,0,0,0,0,1,3037,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,56,惊天雷,1355,3,488,63,0,0,0,0,0,0,1,3037,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,57,雷击,969,3,-19,92,0,0,0,0,0,0,1,1895,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,58,惊天雷,1355,3,-14,100,0,0,0,0,0,0,1,1895,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,59,雷击,969,3,539,-29,0,0,0,0,0,0,1,2304,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,60,惊天雷,1355,3,544,-21,0,0,0,0,0,0,1,2304,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,61,雷击,969,3,107,-93,0,0,0,0,0,0,1,2326,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,62,惊天雷,1355,3,112,-85,0,0,0,0,0,0,1,2326,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,63,雷击,969,3,171,24,0,0,0,0,0,0,1,3691,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,64,惊天雷,1355,3,176,32,0,0,0,0,0,0,1,3691,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,65,雷击,969,3,530,-20,0,0,0,0,0,0,1,2647,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,66,惊天雷,1355,3,535,-12,0,0,0,0,0,0,1,2647,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,67,雷击,969,3,542,-26,0,0,0,0,0,0,1,1420,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,68,惊天雷,1355,3,547,-18,0,0,0,0,0,0,1,1420,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,69,雷击,969,3,157,71,0,0,0,0,0,0,1,4081,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,70,惊天雷,1355,3,162,79,0,0,0,0,0,0,1,4081,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,71,雷击,969,3,168,-14,0,0,0,0,0,0,1,3097,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,72,惊天雷,1355,3,173,-6,0,0,0,0,0,0,1,3097,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,73,雷击,969,3,318,-9,0,0,0,0,0,0,1,2194,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,74,惊天雷,1355,3,323,-1,0,0,0,0,0,0,1,2194,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,75,雷击,969,3,402,-26,0,0,0,0,0,0,1,1827,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,76,惊天雷,1355,3,407,-18,0,0,0,0,0,0,1,1827,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,77,雷击,969,3,495,0,0,0,0,0,0,0,1,1407,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,78,惊天雷,1355,3,500,8,0,0,0,0,0,0,1,1407,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,79,雷击,969,3,273,-57,0,0,0,0,0,0,1,3504,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,80,惊天雷,1355,3,278,-49,0,0,0,0,0,0,1,3504,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,81,雷击,969,3,410,-61,0,0,0,0,0,0,1,3924,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,82,惊天雷,1355,3,415,-53,0,0,0,0,0,0,1,3924,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,83,雷击,969,3,-57,-86,0,0,0,0,0,0,1,1715,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,84,惊天雷,1355,3,-52,-78,0,0,0,0,0,0,1,1715,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,85,雷击,969,3,101,-22,0,0,0,0,0,0,1,3690,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,86,惊天雷,1355,3,106,-14,0,0,0,0,0,0,1,3690,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,87,雷击,969,3,591,-37,0,0,0,0,0,0,1,1676,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,88,惊天雷,1355,3,596,-29,0,0,0,0,0,0,1,1676,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,89,雷击,969,3,591,99,0,0,0,0,0,0,1,2744,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,90,惊天雷,1355,3,596,107,0,0,0,0,0,0,1,2744,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,91,雷击,969,3,578,-98,0,0,0,0,0,0,1,3242,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,92,惊天雷,1355,3,583,-90,0,0,0,0,0,0,1,3242,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,93,雷击,969,3,225,-45,0,0,0,0,0,0,1,2874,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,94,惊天雷,1355,3,230,-37,0,0,0,0,0,0,1,2874,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,95,雷击,969,3,537,-5,0,0,0,0,0,0,1,2722,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,96,惊天雷,1355,3,542,3,0,0,0,0,0,0,1,2722,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,97,雷击,969,3,445,52,0,0,0,0,0,0,1,2381,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,98,惊天雷,1355,3,450,60,0,0,0,0,0,0,1,2381,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,99,雷击,969,3,454,59,0,0,0,0,0,0,1,3177,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,100,惊天雷,1355,3,459,67,0,0,0,0,0,0,1,3177,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,101,雷击,969,3,303,-32,0,0,0,0,0,0,1,2035,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,102,惊天雷,1355,3,308,-24,0,0,0,0,0,0,1,2035,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,103,雷击,969,3,-106,-136,0,0,0,0,0,0,1,1691,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,104,惊天雷,1355,3,-101,-128,0,0,0,0,0,0,1,1691,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,105,雷击,969,3,7,-8,0,0,0,0,0,0,1,2991,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,106,惊天雷,1355,3,12,0,0,0,0,0,0,0,1,2991,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,107,雷击,969,3,-121,69,0,0,0,0,0,0,1,2735,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,108,惊天雷,1355,3,-116,77,0,0,0,0,0,0,1,2735,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,109,雷击,969,3,70,-4,0,0,0,0,0,0,1,1349,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,110,惊天雷,1355,3,75,4,0,0,0,0,0,0,1,1349,-1,1,0,0,0,-1,y:30,-1,-1,-1
330,111,雷击,969,3,-82,-62,0,0,0,0,0,0,1,1603,-1,1,0,0,0,-1,y:390,-1,-1,-1
330,112,惊天雷,1355,3,-77,-54,0,0,0,0,0,0,1,1603,-1,1,0,0,0,-1,y:30,-1,-1,-1
